Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mSO,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Logan Gilbert ","SEA","SP",37.150001525878906,96.594,3.3328513995214415,-1.461118177442271,1.2426787397539378,5.097546443841177,4.0793471626139555,12.29130556828824,8.544502541217481,21.83580810950572,"Logan Gilbert","22250",669302
"Shohei Ohtani ","LAD","SP",1.2699999809265137,75.465,3.278706528803802,-1.461118177442271,4.566603861258067,3.627254493172244,1.7793440952643385,11.79079080105618,8.544502541217481,21.335293342273665,"Shohei Ohtani","19755",660271
"Joe Ryan ","MIN","SP",78.52999877929688,93.2,2.3665607712669954,-1.461118177442271,0.8428746225997021,6.253032152297806,3.4954724415159486,11.496821810238183,8.544502541217481,21.04132435145566,"Joe Ryan","21390",657746
"Bryan Woo ","SEA","SP",34.77000045776367,82.38,2.139243747146537,-1.461118177442271,2.940922424098602,6.17500589775265,1.1328775770472774,10.926931468602794,8.544502541217481,20.47143400982028,"Bryan Woo","30279",693433
"Jesús Luzardo ","PHI","SP",70.58999633789062,107.28,4.680369148250189,-1.461118177442271,2.3035709472643844,0.24711011746848055,5.150687627769546,10.920619663310328,8.544502541217481,20.465122204527812,"Jesus Luzardo","19959",666200
"Hunter Brown ","HOU","SP",36.189998626708984,88.665,3.00821148541857,-1.461118177442271,3.75955658072351,1.7912184395808068,2.909245633040316,10.007113961320933,8.544502541217481,19.551616502538415,"Hunter Brown","25880",686613
"Nathan Eovaldi ","TEX","SP",132.50999450683594,93.056,2.328610296660903,-1.461118177442271,1.4634708914477128,3.881987169966152,1.6388174750570863,7.851767655689583,8.544502541217481,17.39627019690706,"Nathan Eovaldi","9132",543135
"Logan Webb ","SFG","SP",57.189998626708984,101.235,3.0523540634735893,-1.461118177442271,3.5216574829401277,-0.1888464025325454,1.7468480418339725,6.670895008272874,8.544502541217481,16.215397549490355,"Logan Webb","17995",657277
"Ranger Suarez ","BOS","SP",183.97999572753906,90.083,2.0987148067026715,-1.461118177442271,2.9650689706532343,1.2991818923857015,1.3767854630007743,6.27863295530011,8.544502541217481,15.823135496517589,"Ranger Suarez","17277",624133
"Mason Miller ","SDP","RP",27.860000610351562,25.6398,-4.636601400032803,7.309610874254101,3.8878840105540307,3.125909017491172,-3.3925601544266106,6.294242347839891,7.7150381293801,15.009280477219992,"Mason Miller","31757",695243
"Shota Imanaga ","CHC","SP",157.92999267578125,92.272,2.3981189509771297,-1.461118177442271,-1.7089108302088207,3.90753219862791,1.854165250190921,4.989787392144868,8.544502541217481,14.53428993336235,"Shota Imanaga","33829",684007
"Nolan McLean ","NYM","SP",87.29000091552734,92.72,3.1914303375868056,-1.461118177442271,1.632874218660877,-1.4460893131496246,2.462604277252857,4.3797013429086435,8.544502541217481,13.924203884126126,"Nolan McLean","33703",690997
"George Kirby ","SEA","SP",64.58000183105469,91.072,2.5675631756517627,-1.461118177442271,-0.12778669249240523,1.494354566344247,1.4096897436854399,3.8827026157467732,8.544502541217481,13.427205156964254,"George Kirby","25436",669923
"Garrett Crochet ","BOS","SP",12.239999771118164,61.54,-0.5026805954289025,-1.461118177442271,2.7293289483384706,2.7403883193779994,-0.07744057272542142,3.4284779221198747,8.544502541217481,12.972980463337356,"Garrett Crochet","27463",676979
"Cade Smith ","CLE","RP",39.90999984741211,27.148,-4.667022674316019,7.499237048494394,2.802994371350186,2.221425844995618,-3.8192145874447387,4.037420003079439,7.7150381293801,12.75245813245954,"Cade Smith","27867",671922
"Chase Burns ","CIN","SP",109.72000122070312,75.2884,0.588232484463045,-1.461118177442271,0.6536004040393463,1.5557039351201687,1.7570728458530758,3.0934914920333645,8.544502541217481,12.637994033250846,"Chase Burns","35333",695505
"Max Fried ","NYY","SP",50.04999923706055,70.464,1.0309889921593247,-1.461118177442271,3.3895863016157093,0.8270203237001783,-0.8909464500473735,2.8955309899855677,8.544502541217481,12.44003353120305,"Max Fried","13743",608331
"Matthew Boyd ","CHC","SP",212.75999450683594,77.35,1.1877148722117863,-1.461118177442271,0.40836655266205685,1.7159905503076538,0.2753010317924434,2.126254829531669,8.544502541217481,11.67075737074915,"Matthew Boyd","15440",571510
"Reid Detmers ","LAA","SP",350.4599914550781,81.6743,0.9917085183760408,-1.461118177442271,-0.4494093111992601,0.14886337106620204,2.540244777636325,1.7702891784370367,8.544502541217481,11.314791719654517,"Reid Detmers","27468",672282
"Cam Schlittler ","NYY","SP",116.62999725341797,79.24,1.493199740693731,-1.461118177442271,0.5675065276491968,-0.3593888640971896,1.5075021578037817,1.747701384607249,8.544502541217481,11.29220392582473,"Cam Schlittler","32095",693645
"Braxton Ashcraft ","PIT","SP",239.36000061035156,84.3098,1.8862185013826702,-1.461118177442271,0.20428332338812127,-0.699871721699515,1.511958569378216,1.4414704950072215,8.544502541217481,10.985973036224703,"Braxton Ashcraft","23793",677952
"Kevin Gausman ","TOR","SP",112.94999694824219,102.294,3.397628255998729,-1.461118177442271,-3.3543220942534884,-0.8068368614679847,3.2697834635532312,1.0451345863882158,8.544502541217481,10.589637127605696,"Kevin Gausman","14107",592332
"Gavin Williams ","CLE","SP",144.74000549316406,100.827,1.9692360745446214,-1.461118177442271,-0.8064185253645221,-2.987989338193335,4.149940546485314,0.8636505800298072,8.544502541217481,10.408153121247288,"Gavin Williams","30122",668909
"Hunter Greene ","CIN","SP",444.32000732421875,70.308,-0.4400250403212566,-1.461118177442271,-0.5667845044281832,1.784493608620081,1.4615246279406824,0.7780905143690527,8.544502541217481,10.322593055586532,"Hunter Greene","22182",668881
"Parker Messick ","CLE","SP",294.17999267578125,90.64,1.1870888189592497,-1.461118177442271,-0.0384175889449762,-1.0011456084616568,2.021286504172693,0.7076939482830382,8.544502541217481,10.25219648950052,"Parker Messick","31986",800048
"Tyler Glasnow ","LAD","SP",113.73999786376953,59.82,0.7382093648593819,-1.461118177442271,0.37563263681982884,0.8322122446517584,0.09772383901214832,0.5826599079008463,8.544502541217481,10.127162449118327,"Tyler Glasnow","14374",607192
"Jhoan Duran ","PHI","RP",41.84000015258789,27.0373,-4.210938876014143,6.985748530290501,1.8695725977923952,0.8281407903438815,-4.4282933922504295,1.044229650162206,7.7150381293801,9.759267779542306,"Jhoan Duran","21029",661395
"Freddy Peralta ","NYM","SP",56.36000061035156,99.45,3.294771346451451,-1.461118177442271,-2.316448683094712,-2.536389804740531,2.9608601909770464,-0.05832512784901625,8.544502541217481,9.486177413368463,"Freddy Peralta","18679",642547
"Ben Brown ","CHC","SP",733.6500244140625,67.563,0.18706556789545178,-1.461118177442271,0.8519724679054879,0.44933194654381736,-0.20274056577330982,-0.1754887608708239,8.544502541217481,9.369013780346657,"Ben Brown","23590",676962
"Gerrit Cole ","NYY","SP",232.89999389648438,95.642,2.658570207472539,-1.461118177442271,-3.0394574061462847,-0.45905208613904247,2.1013938279034274,-0.19966363435163223,8.544502541217481,9.34483890686585,"Gerrit Cole","13125",543037
"Emmet Sheehan ","LAD","SP",111.20999908447266,62.2702,1.328573214188037,-1.461118177442271,-0.9262457789353034,0.9673035409173244,-0.12332664638083635,-0.21481384765304937,8.544502541217481,9.329688693564432,"Emmet Sheehan","29839",686218
"Michael Soroka ","ARI","SP",710.3599853515625,87.7912,2.513880565184543,-1.461118177442271,-1.742383595105613,-0.8242280784098344,0.9996782619156764,-0.514171023857499,8.544502541217481,9.030331517359983,"Michael Soroka","18383",647336
"José Soriano ","LAA","SP",321.80999755859375,100.691,2.5008244429935615,-1.461118177442271,1.2985669146494656,-5.8244338442597,2.888050241199448,-0.5981104228594961,8.544502541217481,8.946392118357984,"Jose Soriano","22100",667755
"Josh Hader ","HOU","RP",124.38999938964844,22.2627,-4.765853005894584,6.799115767240277,1.1571152403680585,1.3724062432739543,-4.364484604004122,0.19829964098358338,7.7150381293801,8.913337770363682,"Josh Hader","14212",623352
"Max Meyer ","MIA","SP",281.45001220703125,90.08,0.7127581162370729,-1.461118177442271,-1.2402246101054668,-1.06040868018298,2.1784165831749918,-0.870576768318653,8.544502541217481,8.673925772898828,"Max Meyer","27474",676974
"Aroldis Chapman ","BOS","RP",64.55000305175781,25.3516,-4.556858048983174,6.984750092027105,1.4129075652265624,0.011788386813929038,-4.02300396076742,-0.17041596568299713,7.7150381293801,8.544622163697102,"Aroldis Chapman","10233",547973
"David Bednar ","NYY","RP",64.05999755859375,26.1225,-4.4063635827001475,7.467799092498245,0.6843491906907745,0.5229316321681324,-4.557194473475887,-0.28847814081888307,7.7150381293801,8.426559988561216,"David Bednar","19569",670280
"Brandon Woodruff ","MIL","SP",143.82000732421875,77.168,0.07902770369898467,-1.461118177442271,-2.01685709166807,1.8284701092401745,0.2969204478689383,-1.2735570083022436,8.544502541217481,8.270945532915237,"Brandon Woodruff","16162",605540
"Payton Tolle ","BOS","SP",673,72.954,-0.06491067468596688,-1.461118177442271,-0.8680017086619654,0.37121829192284134,0.3565698493607682,-1.6662424195065941,8.544502541217481,7.878260121710886,"Payton Tolle","35466",801139
"Griffin Jax ","TBR","SP",149.2100067138672,76.5366,0.3514999106119951,-1.461118177442271,-1.0629393121626314,-0.4908236215523047,0.9618378402762688,-1.7015433602689432,8.544502541217481,7.8429591809485375,"Griffin Jax","20253",643377
"Framber Valdez ","DET","SP",81.13999938964844,95.047,2.3206521406647043,-1.461118177442271,-0.22195070047290041,-3.8403756580756245,1.3227730895825756,-1.8800193057435166,8.544502541217481,7.6644832354739645,"Framber Valdez","17295",664285
"Raisel Iglesias ","ATL","RP",100.62000274658203,25.2587,-4.621952117907894,6.584538154415698,0.6405245041009637,0.9379486814783232,-4.779953319257411,-1.2388940971703213,7.7150381293801,7.476144032209779,"Raisel Iglesias","17130",628452
"Kyle Bradish ","BAL","SP",72.95999908447266,91.664,2.71656457772438,-1.461118177442271,-1.1740424897625201,-4.4193270203872315,2.203091468008212,-2.134831641859431,8.544502541217481,7.40967089935805,"Kyle Bradish","24586",680694
"Kyle Harrison ","MIL","SP",446.55999755859375,83.685,0.6566353540227569,-1.461118177442271,-2.1871325485891226,-1.5693213049234755,2.3893470234776752,-2.1715896534544368,8.544502541217481,7.372912887763045,"Kyle Harrison","27758",690986
"Blake Snell ","LAD","SP",178.41000366210938,46.856,-0.7424669988083142,-1.461118177442271,1.4026242857430777,-0.008239298947361884,-1.3991748317994643,-2.208375021254334,8.544502541217481,7.336127519963147,"Blake Snell","13543",605483
"Andrés Muñoz ","SEA","RP",41.189998626708984,24.6363,-4.539742590223056,5.452268236322357,1.5808049855938429,0.5168188717546143,-4.4346753727066535,-1.4245258692588942,7.7150381293801,7.290512260121206,"Andres Munoz","20373",662253
"Jacob Latz ","TEX","SP/RP",730.9299926757812,38.7254,-4.219490144670229,4.345946767376611,1.2041171238055086,-0.2550618198406484,-3.347097273586753,-2.271585346915511,8.544502541217481,7.272917194301971,"Jacob Latz","21306",656641
"Bryce Miller ","SEA","SP",341.6000061035156,71.2053,0.7209907165079296,-1.461118177442271,-1.580278895211459,0.006269255399349824,-0.2162411648676499,-2.5303782656141003,8.544502541217481,7.01412427560338,"Bryce Miller","29837",682243
"Michael King ","SDP","SP",129.55999755859375,93.392,2.2018359689600313,-1.461118177442271,-1.7284566382675894,-3.0037312797060034,1.2965326407578148,-2.694937485698018,8.544502541217481,6.849565055519463,"Michael King","19853",650633
"Devin Williams ","NYM","RP",59.470001220703125,23.8334,-4.597903847344832,5.952283548770769,1.1239500318806734,-0.13977648596609202,-4.3419547829511345,-2.0034015356106156,7.7150381293801,6.711636593769484,"Devin Williams","15816",642207
"Grant Taylor ","CHW","RP",506.67999267578125,32.1716,-4.4925421788107345,1.023489254317575,2.8328606443420457,1.982077516973921,-3.4248841039025155,-2.0789988670797084,7.7150381293801,6.636039262300391,"Grant Taylor","33927",691799
"MacKenzie Gore ","TEX","SP",164.82000732421875,82.502,0.8884861684418177,-1.461118177442271,-1.2929657093118574,-2.928646810301627,1.8773926326825197,-2.916851895931418,8.544502541217481,6.627650645286063,"MacKenzie Gore","22201",669022
"Cole Ragans ","KCR","SP",48.15999984741211,52.182,-1.475826870783074,-1.461118177442271,0.8733049112007456,-0.025197757274292274,-1.0131676945765808,-3.1020055888754725,8.544502541217481,6.442496952342008,"Cole Ragans","21846",666142
"Tanner Bibee ","CLE","SP",188.6300048828125,96.186,1.262638159193557,-1.461118177442271,-2.6915312906951625,-1.4527065051497288,1.2299799584259612,-3.1127378556676453,8.544502541217481,6.431764685549836,"Tanner Bibee","30134",676440
"Casey Mize ","DET","SP",289.6499938964844,79.245,0.5189545962875786,-1.461118177442271,-2.1448274431198002,-0.13296776459542373,0.04965279341314885,-3.1703059954567676,8.544502541217481,6.374196545760713,"Casey Mize","20492",663554
"Bryan Baker ","TBR","RP",999,27.2706,-4.687947230336485,7.007705605884665,-0.11204456202612419,-0.22363398323077696,-4.359446614090823,-2.375366783799546,7.7150381293801,6.339671345580554,"Bryan Baker","19804",641329
"Eury Pérez ","MIA","SP",78.6500015258789,70.551,-1.0514548536288713,-1.461118177442271,-1.91104405579418,0.6599350243943707,0.5421078893099452,-3.221574173161006,8.544502541217481,6.322928368056474,"Eury Perez","27768",691587
"Logan Henderson ","MIL","SP",413.3999938964844,58.3913,-1.2336669248107601,-1.461118177442271,-1.3599420945236695,1.1886390915009328,-0.670831727943013,-3.536919833218781,8.544502541217481,6.0075827079987,"Logan Henderson","31475",701656
"Sonny Gray ","BOS","SP",138.08999633789062,82.24,0.5756742929984993,-1.461118177442271,-2.3792286442517465,-0.7853358245133191,0.5057083186516002,-3.544300034557238,8.544502541217481,6.000202506660243,"Sonny Gray","12768",543243
"Landen Roupp ","SFG","SP",690.0999755859375,81.956,0.7234614429487545,-1.461118177442271,0.19924399027073927,-4.29980484096812,0.8056913312166111,-4.032526253974287,8.544502541217481,5.511976287243194,"Landen Roupp","30076",694738
"Louis Varland ","TOR","RP",999,22.9611,-4.676234210762863,5.432806304586624,0.34048127594011457,-0.013894861743232447,-4.8143790986699155,-3.731220590649272,7.7150381293801,4.983817538730827,"Louis Varland","27691",686973
"Paul Sewald ","ARI","RP",389.9100036621094,23.2267,-4.836082531412352,6.243210755243156,-0.5583372219755426,0.33182243787255844,-4.914012530596262,-3.733399090868441,7.7150381293801,4.981639038511659,"Paul Sewald","13892",623149
"Carlos Rodón ","NYY","SP",202.3000030517578,94.775,2.298039242776861,-1.461118177442271,-4.908291313297288,-3.3257734273046218,2.6921443929791526,-4.704999282288167,8.544502541217481,4.839503258929314,"Carlos Rodon","16137",607074
"Kenley Jansen ","DET","RP",133.02000427246094,23.1326,-4.628922784093552,5.033093586106914,-0.012597396635134404,0.3561226894063086,-4.767362917284547,-4.01966682250001,7.7150381293801,4.695371306880089,"Kenley Jansen","3096",445276
"Ryan Helsley ","BAL","RP",85.58999633789062,22.2673,-4.679280214625568,5.152358892679651,0.43962600217799386,0.01938831330328725,-5.025231801196067,-4.093138807660704,7.7150381293801,4.621899321719395,"Ryan Helsley","18138",664854
"Luis Castillo ","SEA","SP",171.0500030517578,64.9737,-0.23792485883785525,-1.461118177442271,-1.907273529411859,-0.6456913265328251,-0.9326346837700796,-5.184642575994889,8.544502541217481,4.359859965222592,"Luis Castillo","15689",622491
"Shane McClanahan ","TBR","SP",182.99000549316406,71.16,-0.775845828733093,-1.461118177442271,-1.2467929023353117,-1.6422475950351216,-0.2784687999961067,-5.404473303541904,8.544502541217481,4.140029237675577,"Shane McClanahan","21483",663556
"Christian Scott ","NYM","SP",748.5700073242188,68.185,-0.018640243541221603,-1.461118177442271,-2.4944976986493925,-1.0671653944748676,-0.5276162952298431,-5.569037809337597,8.544502541217481,3.9754647318798844,"Christian Scott","30107",681035
"Gregory Soto ","PIT","RP",728.4099731445312,23.5288,-4.870298889554623,5.731218942634299,0.4150368940848666,-1.081138849250749,-4.936795726915539,-4.741977629001745,7.7150381293801,3.9730605003783546,"Gregory Soto","19677",642397
"Pete Fairbanks ","MIA","RP",111.45999908447266,22.4721,-5.136623763105952,4.9816949551433645,0.3306711844538198,-0.04551541488041297,-4.966566801066948,-4.836339839456129,7.7150381293801,3.8786982899239706,"Pete Fairbanks","17998",664126
"Michael Wacha ","KCR","SP",609.2899780273438,91.808,1.7620058962349112,-1.461118177442271,-3.6184244579956553,-2.411685442600589,-0.018063877016504706,-5.747286058820109,8.544502541217481,3.7972164823973724,"Michael Wacha","14078",608379
"Shane Bieber ","TOR","SP",474.0400085449219,68.6311,0.4530741389604706,-1.461118177442271,-2.826698182724181,-1.1870732030475388,-0.9180453400942619,-5.939860764347782,8.544502541217481,3.6046417768696988,"Shane Bieber","19427",669456
"Tanner Scott ","LAD","RP",712.8099975585938,22.7385,-4.409724069126917,2.9197552798207558,0.922004816694653,-0.11908712204627021,-4.814411108342605,-5.501462203000384,7.7150381293801,3.213575926379716,"Tanner Scott","17586",656945
"Edward Cabrera ","CHC","SP",174.72000122070312,85.53,1.3726480911355146,-1.461118177442271,-4.108971440050994,-3.5803284210344493,1.0638522514276687,-6.713917695964533,8.544502541217481,2.8305848452529494,"Edward Cabrera","21690",665795
"Trevor Megill ","MIL","RP",137.6999969482422,26.496,-4.850801880543721,4.095440129970722,-0.4637749887367955,-0.630919728448243,-4.138389269482262,-5.9884457372403,7.7150381293801,2.7265923921398003,"Trevor Megill","17722",656730
"Connelly Early ","BOS","SP",266.4800109863281,78.624,0.2106954383342182,-1.461118177442271,-2.873668270420292,-2.9510559700455494,0.24876459742281343,-6.82638238215108,8.544502541217481,2.7181201590664,"Connelly Early","33666",813349
"Kris Bubic ","KCR","SP",190.69000244140625,59.422,-0.6734122331001762,-1.461118177442271,-0.7548167471993597,-2.3746021370840515,-1.5686153320661027,-6.83256462689196,8.544502541217481,2.71193791432552,"Kris Bubic","21455",663460
"Trey Yesavage ","TOR","SP",194.2899932861328,75.015,0.6044851180864553,-1.461118177442271,-3.0999633817159173,-3.4149778376474513,0.4338303907723117,-6.937743887946874,8.544502541217481,2.606758653270608,"Trey Yesavage","35456",702056
"Will Warren ","NYY","SP",285.04998779296875,71.9627,0.8124687442059044,-1.461118177442271,-2.8620921045446197,-3.438302743781867,-0.16627198724916661,-7.11531626881202,8.544502541217481,2.4291862724054605,"Will Warren","30182",701542
"Jared Jones ","PIT","SP",714.77001953125,71.6015,0.09551474330764706,-1.461118177442271,-2.9165252377948723,-3.047177950243911,0.16948619950172666,-7.15982042267168,8.544502541217481,2.384682118545801,"Jared Jones","27863",683003
"Roki Sasaki ","LAD","SP",289.7200012207031,59.5037,0.6170418536132046,-1.461118177442271,-2.341407027235746,-2.696428412859049,-1.33530264777283,-7.217214411696691,8.544502541217481,2.327288129520789,"Roki Sasaki","35323",808963
"Dean Kremer ","BAL","SP",999,66.4775,0.24444043661484105,-1.461118177442271,-3.0024507850005873,-1.9190171028791903,-1.1257082995224068,-7.263853928229614,8.544502541217481,2.2806486129878665,"Dean Kremer","19350",665152
"Jack Flaherty ","DET","SP",209,72.917,-0.2510654254210399,-1.461118177442271,-3.5709373832941718,-3.0219971981693536,0.9714540448042365,-7.3336641395226,8.544502541217481,2.2108384016948808,"Jack Flaherty","17479",656427
"Ryan Weathers ","NYY","SP",232.55999755859375,57.1845,-0.9601078603325902,-1.461118177442271,-1.939160228855554,-1.5955680979201603,-1.5509780024141886,-7.506932366964765,8.544502541217481,2.037570174252716,"Ryan Weathers","23796",677960
"Riley O'Brien ","STL","RP",264.0400085449219,27.4341,-4.997451761082609,5.931324911440003,-0.6394725186950801,-2.33466406094418,-4.684097860128496,-6.724361289410362,7.7150381293801,1.9906768399697383,"Riley O'Brien","20348",676617
"Jack Leiter ","TEX","SP",230.7100067138672,88.11,0.9553530236261201,-1.461118177442271,-4.478594516764637,-3.9118124331569293,1.265124084778822,-7.631048018958894,8.544502541217481,1.9134545222585873,"Jack Leiter","30146",683004
"Sandy Alcantara ","MIA","SP",144.57000732421875,102.374,1.2854090263323312,-1.461118177442271,-4.624782154092164,-3.205008759695299,0.3611060772619087,-7.644393987635494,8.544502541217481,1.9001085535819864,"Sandy Alcantara","18684",645261
"Taj Bradley ","MIN","SP",492.4599914550781,91.35,1.347839639050403,-1.461118177442271,-4.909117206569944,-5.067775375121228,2.255061873734841,-7.8351092463482,8.544502541217481,1.7093932948692805,"Taj Bradley","22543",671737
"Seranthony Domínguez ","CHW","RP",194.19000244140625,25.5735,-5.0047538351092165,3.3234603236539577,-0.204977448367052,-0.5757681023598005,-4.620325446510244,-7.082364508692354,7.7150381293801,1.6326736206877457,"Seranthony Dominguez","19249",622554
"Ian Seymour ","TBR","SP",521.1400146484375,54.9034,-2.7601205206946045,-1.461118177442271,-1.2995313115953693,-0.48587299809608564,-1.9318361551444467,-7.938479162972778,8.544502541217481,1.6060233782447033,"Ian Seymour","27932",693855
"Alex Vesia ","LAD","RP",743.4199829101562,22.7385,-4.32484362355422,-0.4755588991268049,1.0761280118949093,1.0384479052387967,-4.592037210053425,-7.277863815600744,7.7150381293801,1.4371743137793551,"Alex Vesia","25007",681911
"Abner Uribe ","MIL","RP",167.27999877929688,28.0342,-4.583964334895764,0.36229124165988785,1.8536912044779539,-0.6217985242016945,-4.486219259937446,-7.475999672897065,7.7150381293801,1.2390384564830352,"Abner Uribe","25327",682842
"Noah Cameron ","KCR","SP",298,83.355,0.8524502520382499,-1.461118177442271,-4.001870965598385,-3.7592825525012286,0.03227777679327457,-8.33754366671036,8.544502541217481,1.2069588745071205,"Noah Cameron","30184",702070
"Cade Cavalli ","WSN","SP",305.2200012207031,81.36,-0.8295728453031089,-1.461118177442271,-2.3608136981743573,-4.112863970548613,0.38671630967371784,-8.377652381794631,8.544502541217481,1.166850159422849,"Cade Cavalli","27473",676917
"Aaron Nola ","PHI","SP",205.52999877929688,93.347,1.9343641804094327,-1.461118177442271,-6.523713316818226,-4.049799213394218,1.6149715160335143,-8.485295011211768,8.544502541217481,1.059207530005712,"Aaron Nola","16149",605400
"Emerson Hancock ","SEA","SP",733.4199829101562,71.3105,-0.022569091685338126,-1.461118177442271,-3.7913906729279554,-2.293125019491427,-0.9207283326596907,-8.488931294206683,8.544502541217481,1.0555712470107985,"Emerson Hancock","27470",676106
"Clayton Beeter ","WSN","RP",307.1400146484375,22.2003,-5.223575280194307,4.995667380030541,-0.519647796967616,-1.9755571111961099,-4.991925321052608,-7.7150381293801,7.7150381293801,1,"Clayton Beeter","27494",690925
"Dustin May ","STL","SP",414.6700134277344,85.7816,0.2042834882780058,-1.461118177442271,-3.7630946496195308,-4.074953721438709,0.5503805190050237,-8.544502541217481,8.544502541217481,1,"Dustin May","19716",669160
"Garrett Whitlock ","BOS","RP",624.97998046875,26.7985,-4.493239936999753,-0.8707806679963628,1.109108662008225,1.026509557962077,-4.541032290882916,-7.76943467590873,7.7150381293801,0.945603453471369,"Garrett Whitlock","20191",676477
"Caleb Kilian ","SFG","RP",999,23.036,-4.9505265219138455,3.940744542048344,-0.18704468210398595,-1.4427800746317228,-5.303887641839138,-7.943494378440347,7.7150381293801,0.7715437509397525,"Caleb Kilian","26213",668873
"Dylan Lee ","ATL","RP",999,24.5474,-4.65831252644788,-1.17717730238848,1.01547350445586,1.3455692480020232,-4.601447638114102,-8.07589471449258,7.7150381293801,0.6391434148875197,"Dylan Lee","19996",669276
"Adrian Morejon ","SDP","RP",735.8499755859375,25.6398,-4.776380164132878,-0.8762698179198957,1.5760397571272784,0.8413434634937147,-5.001514296573288,-8.236781058005068,7.7150381293801,0.47825707137503093,"Adrian Morejon","20039",670970
"Davis Martin ","CHW","SP",999,85.635,-0.23793505040243143,-1.461118177442271,-4.1881306911136305,-3.935472890473614,0.5514239511926944,-9.271232858239252,8.544502541217481,0.27326968297822896,"Davis Martin","21448",663436
"Joey Cantillo ","CLE","SP",270.80999755859375,59.643,-1.4624864767373063,-1.461118177442271,-1.6794794396303128,-3.4169454630336213,-1.2754449755535011,-9.295474532397012,8.544502541217481,0.24902800882046805,"Joey Cantillo","23335",676282
"Erik Sabrowski ","CLE","RP",999,22.0558,-5.046423320824491,-1.1557195649010235,1.7704099729448275,0.0017366184183262967,-4.0729777111962875,-8.502974005558647,7.7150381293801,0.21206412382145212,"Erik Sabrowski","24978",681870
"Didier Fuentes ","ATL","SP/RP",600.4400024414062,39.4188,-4.284087374821862,-1.461118177442271,-0.5220616563000205,-0.031747177578670495,-3.0805697732127233,-9.379584159355547,8.544502541217481,0.16491838186193442,"Didier Fuentes","30661",800311
"Kumar Rocker ","TEX","SP",720.72998046875,71.9158,0.21598122050476296,-1.461118177442271,-3.3854540212126953,-3.4028544404660392,-1.4611675907581867,-9.49461300937443,8.544502541217481,0.04988953184305234,"Kumar Rocker","31843",677958
"José A. Ferrer ","SEA","RP",999,26.093,-4.454537652513943,-0.04041583980994927,1.083899516948752,-0.037255185692627715,-5.2991822199537815,-8.747491381021549,7.7150381293801,-0.0324532516414493,"Jose A. Ferrer","24017",678606
"Spencer Miles ","TOR","RP",999,35.4772,-4.011368750436777,-1.461118177442271,0.818020165348933,0.03507327031996471,-4.210951871789078,-8.830345363999228,7.7150381293801,-0.1153072346191284,"Spencer Miles","31621",693686
"Nick Pivetta ","SDP","SP",96.01000213623047,23.228,-4.451039033988721,-1.461118177442271,0.11858445625807151,0.8046684521012893,-4.94517394695949,-9.93407825003112,8.544502541217481,-0.3895757088136411,"Nick Pivetta","15454",601713
